Time;input.control_angle_pu;output.upper_limit_pu;output.lower_limit_pu;output.limited_control_angle_pu;output.limit_active;
0.389025;0.213829;0.403064;0.0138465;0.213829;0.0;
0.390025;0.197363;0.401750;0.0138465;0.197363;0.0;
0.391025;0.174347;0.402920;0.0138465;0.174347;0.0;
0.392025;0.204570;0.403781;0.0138465;0.204570;0.0;
0.393025;0.201298;0.402261;0.0138465;0.201298;0.0;
0.394025;0.174476;0.402555;0.0138465;0.174476;0.0;
0.395025;0.225542;0.403423;0.0138465;0.225542;0.0;
0.396025;0.252509;0.400781;0.0138465;0.252509;0.0;
0.397025;0.237271;0.399081;0.0138465;0.237271;0.0;
0.398025;0.187546;0.400394;0.0138465;0.187546;0.0;
0.399025;0.215631;0.402550;0.0138465;0.215631;0.0;
0.400025;0.202314;0.401639;0.0138465;0.202314;0.0;
0.401025;0.182839;0.402547;0.0138465;0.182839;0.0;
0.402025;0.203944;0.403775;0.0138465;0.203944;0.0;
0.403025;0.197657;0.402243;0.0138465;0.197657;0.0;
0.404025;0.162293;0.402750;0.0138465;0.162293;0.0;
0.405025;0.221237;0.403836;0.0138465;0.221237;0.0;
0.406025;0.252918;0.400952;0.0138465;0.252918;0.0;
0.407025;0.242636;0.398944;0.0138465;0.242636;0.0;
0.408025;0.194262;0.399936;0.0138465;0.194262;0.0;
0.409025;0.213781;0.402405;0.0138465;0.213781;0.0;
0.410025;0.204121;0.401708;0.0138465;0.204121;0.0;
0.411025;0.188794;0.402339;0.0138465;0.188794;0.0;
0.412025;0.210695;0.403393;0.0138465;0.210695;0.0;
0.413025;0.206192;0.401737;0.0138465;0.206192;0.0;
0.414025;0.164163;0.402150;0.0138465;0.164163;0.0;
0.415025;0.197558;0.404039;0.0138465;0.197558;0.0;
0.416025;0.216389;0.402478;0.0138465;0.216389;0.0;
0.417025;0.212375;0.401105;0.0138465;0.212375;0.0;
0.418025;0.201774;0.401765;0.0138465;0.201774;0.0;
0.419025;0.224738;0.402556;0.0138465;0.224738;0.0;
0.420025;0.219448;0.400779;0.0138465;0.219448;0.0;
0.421025;0.177024;0.401270;0.0138465;0.177024;0.0;
0.422025;0.207643;0.403049;0.0138465;0.207643;0.0;
0.423025;0.205611;0.401902;0.0138465;0.205611;0.0;
0.424025;0.165689;0.402093;0.0138465;0.165689;0.0;
0.425025;0.196989;0.403877;0.0138465;0.196989;0.0;
0.426025;0.204477;0.402502;0.0138465;0.204477;0.0;
0.427025;0.180894;0.401964;0.0138465;0.180894;0.0;
0.428025;0.205213;0.403190;0.0138465;0.205213;0.0;
0.429025;0.245134;0.401724;0.0138465;0.245134;0.0;
0.430025;0.244569;0.399245;0.0138465;0.244569;0.0;
0.431025;0.198053;0.399549;0.0138465;0.198053;0.0;
0.432025;0.208752;0.402032;0.0138465;0.208752;0.0;
0.433025;0.209844;0.401802;0.0138465;0.209844;0.0;
0.434025;0.169507;0.401757;0.0138465;0.169507;0.0;
0.435025;0.199249;0.403469;0.0138465;0.199249;0.0;
0.436025;0.206516;0.402294;0.0138465;0.206516;0.0;
0.437025;0.170857;0.401869;0.0138465;0.170857;0.0;
0.438025;0.200188;0.403621;0.0138465;0.200188;0.0;
0.439025;0.24518;0.401969;0.0138465;0.24518;0.0;
0.440025;0.249559;0.399137;0.0138465;0.249559;0.0;
0.441025;0.208456;0.399122;0.0138465;0.208456;0.0;
0.442025;0.21622;0.401502;0.0138465;0.21622;0.0;
0.443025;0.221014;0.401271;0.0138465;0.221014;0.0;
0.444025;0.180110;0.400970;0.0138465;0.180110;0.0;
0.445025;0.197419;0.402989;0.0138465;0.197419;0.0;
0.446025;0.206581;0.402368;0.0138465;0.206581;0.0;
0.447025;0.171994;0.401814;0.0138465;0.171994;0.0;
0.448025;0.189199;0.403611;0.0138465;0.189199;0.0;
0.449025;0.218721;0.402707;0.0138465;0.218721;0.0;
0.450025;0.224728;0.400789;0.0138465;0.224728;0.0;
0.451025;0.187781;0.400680;0.0138465;0.187781;0.0;
0.452025;0.217147;0.402289;0.0138465;0.217147;0.0;
0.453025;0.226138;0.401081;0.0138465;0.226138;0.0;
0.454025;0.190011;0.400524;0.0138465;0.190011;0.0;
0.455025;0.203290;0.402521;0.0138465;0.203290;0.0;
0.456025;0.214855;0.401952;0.0138465;0.214855;0.0;
0.457025;0.183133;0.401212;0.0138465;0.183133;0.0;
0.458025;0.185265;0.403138;0.0138465;0.185265;0.0;
0.459025;0.204105;0.402985;0.0138465;0.204105;0.0;
0.460025;0.192605;0.401749;0.0138465;0.192605;0.0;
0.461025;0.197827;0.402605;0.0138465;0.197827;0.0;
0.462025;0.236489;0.402484;0.0138465;0.236489;0.0;
0.463025;0.249991;0.399583;0.0138465;0.249991;0.0;
0.464025;0.219527;0.398869;0.0138465;0.219527;0.0;
0.465025;0.203086;0.401023;0.0138465;0.203086;0.0;
0.466025;0.218616;0.401769;0.0138465;0.218616;0.0;
0.467025;0.190117;0.400949;0.0138465;0.190117;0.0;
0.468025;0.187519;0.402677;0.0138465;0.187519;0.0;
0.469025;0.207596;0.402715;0.0138465;0.207596;0.0;
0.470025;0.187201;0.401555;0.0138465;0.187201;0.0;
0.471025;0.174749;0.402943;0.0138465;0.174749;0.0;
0.472025;0.229141;0.403120;0.0138465;0.229141;0.0;
0.473025;0.247591;0.399987;0.0138465;0.247591;0.0;
0.474025;0.222099;0.398933;0.0138465;0.222099;0.0;
0.475025;0.199682;0.400819;0.0138465;0.199682;0.0;
0.476025;0.219853;0.401720;0.0138465;0.219853;0.0;
0.477025;0.195133;0.400817;0.0138465;0.195133;0.0;
0.478025;0.185105;0.402423;0.0138465;0.185105;0.0;
0.479025;0.207845;0.402774;0.0138465;0.207845;0.0;
0.480025;0.189052;0.401485;0.0138465;0.189052;0.0;
0.481025;0.168384;0.402809;0.0138465;0.168384;0.0;
0.482025;0.207524;0.403504;0.0138465;0.207524;0.0;
0.483025;0.221005;0.401380;0.0138465;0.221005;0.0;
0.484025;0.200149;0.400612;0.0138465;0.200149;0.0;
0.485025;0.210062;0.401876;0.0138465;0.210062;0.0;
0.486025;0.232549;0.401245;0.0138465;0.232549;0.0;
0.487025;0.21249;0.399844;0.0138465;0.21249;0.0;
0.488025;0.189127;0.401345;0.0138465;0.189127;0.0;
0.489025;0.214856;0.402288;0.0138465;0.214856;0.0;
0.490025;0.198551;0.401007;0.0138465;0.198551;0.0;
0.491025;0.175595;0.402179;0.0138465;0.175595;0.0;
0.492025;0.202370;0.403189;0.0138465;0.202370;0.0;
0.493025;0.200741;0.401728;0.0138465;0.200741;0.0;
0.494025;0.170316;0.401918;0.0138465;0.170316;0.0;
0.495025;0.220559;0.402913;0.0138465;0.220559;0.0;
0.496025;0.247557;0.400453;0.0138465;0.247557;0.0;
0.497025;0.232323;0.398739;0.0138465;0.232323;0.0;
0.498025;0.18228;0.400050;0.0138465;0.18228;0.0;
0.499025;0.210418;0.402205;0.0138465;0.210418;0.0;
0.500025;0.197145;0.401308;0.0138465;0.197145;0.0;
0.501025;0.176715;0.402194;0.0138465;0.176715;0.0;
0.502025;0.204679;0.403067;0.0138465;0.204679;0.0;
0.503025;0.198668;0.401531;0.0138465;0.198668;0.0;
0.504025;0.163868;0.402043;0.0138465;0.163868;0.0;
0.505025;0.220968;0.403110;0.0138465;0.220968;0.0;
0.506025;0.252902;0.400306;0.0138465;0.252902;0.0;
0.507025;0.242669;0.398314;0.0138465;0.242669;0.0;
0.508025;0.194278;0.399303;0.0138465;0.194278;0.0;
0.509025;0.21323;0.401771;0.0138465;0.21323;0.0;
0.510025;0.203678;0.401112;0.0138465;0.203678;0.0;
0.511025;0.189893;0.401741;0.0138465;0.189893;0.0;
0.512025;0.209939;0.402795;0.0138465;0.209939;0.0;
0.513025;0.205616;0.401167;0.0138465;0.205616;0.0;
0.514025;0.163723;0.401571;0.0138465;0.163723;0.0;
0.515025;0.196712;0.403462;0.0138465;0.196712;0.0;
0.516025;0.214933;0.401920;0.0138465;0.214933;0.0;
0.517025;0.210469;0.400590;0.0138465;0.210469;0.0;
0.518025;0.198696;0.401267;0.0138465;0.198696;0.0;
0.519025;0.228501;0.401708;0.0138465;0.228501;0.0;
0.520025;0.223297;0.39993;0.0138465;0.223297;0.0;
0.521025;0.179674;0.400434;0.0138465;0.179674;0.0;
0.522025;0.204825;0.402539;0.0138465;0.204825;0.0;
0.523025;0.202956;0.401517;0.0138465;0.202956;0.0;
0.524025;0.162916;0.401671;0.0138465;0.162916;0.0;
0.525025;0.194214;0.403446;0.0138465;0.194214;0.0;
0.526025;0.201639;0.402090;0.0138465;0.201639;0.0;
0.527025;0.177329;0.401554;0.0138465;0.177329;0.0;
0.528025;0.206539;0.402807;0.0138465;0.206539;0.0;
0.529025;0.246326;0.401129;0.0138465;0.246326;0.0;
0.530025;0.245812;0.398581;0.0138465;0.245812;0.0;
0.531025;0.199486;0.3989;0.0138465;0.199486;0.0;
0.532025;0.206468;0.401515;0.0138465;0.206468;0.0;
0.533025;0.207737;0.401406;0.0138465;0.207737;0.0;
0.534025;0.171243;0.401328;0.0138465;0.171243;0.0;
0.535025;0.202859;0.402921;0.0138465;0.202859;0.0;
0.536025;0.210208;0.401507;0.0138465;0.210208;0.0;
0.537025;0.174732;0.401079;0.0138465;0.174732;0.0;
0.538025;0.199787;0.402870;0.0138465;0.199787;0.0;
0.539025;0.24263;0.401496;0.0138465;0.24263;0.0;
0.540025;0.247039;0.398784;0.0138465;0.247039;0.0;
0.541025;0.205803;0.398748;0.0138465;0.205803;0.0;
0.542025;0.213356;0.401125;0.0138465;0.213356;0.0;
0.543025;0.218263;0.400912;0.0138465;0.218263;0.0;
0.544025;0.177292;0.400612;0.0138465;0.177292;0.0;
0.545025;0.203549;0.402467;0.0138465;0.203549;0.0;
0.546025;0.21275;0.401462;0.0138465;0.21275;0.0;
0.547025;0.178842;0.400890;0.0138465;0.178842;0.0;
0.548025;0.182857;0.402877;0.0138465;0.182857;0.0;
0.549025;0.211864;0.402577;0.0138465;0.211864;0.0;
0.550025;0.215607;0.400772;0.0138465;0.215607;0.0;
0.551025;0.187373;0.400749;0.0138465;0.187373;0.0;
0.552025;0.223058;0.401873;0.0138465;0.223058;0.0;
0.553025;0.232131;0.400144;0.0138465;0.232131;0.0;
0.554025;0.196426;0.399625;0.0138465;0.196426;0.0;
0.555025;0.196554;0.401827;0.0138465;0.196554;0.0;
0.556025;0.208333;0.401855;0.0138465;0.208333;0.0;
0.557025;0.176358;0.401138;0.0138465;0.176358;0.0;
0.558025;0.187837;0.402833;0.0138465;0.187837;0.0;
0.559025;0.206831;0.402288;0.0138465;0.206831;0.0;
0.560025;0.194527;0.401100;0.0138465;0.194527;0.0;
0.561025;0.197591;0.402049;0.0138465;0.197591;0.0;
0.562025;0.234959;0.402079;0.0138465;0.234959;0.0;
0.563025;0.248563;0.399198;0.0138465;0.248563;0.0;
0.564025;0.218102;0.398477;0.0138465;0.218102;0.0;
0.565025;0.201307;0.400626;0.0138465;0.201307;0.0;
0.566025;0.216979;0.401382;0.0138465;0.216979;0.0;
0.567025;0.188637;0.400572;0.0138465;0.188637;0.0;
0.568025;0.188877;0.402266;0.0138465;0.188877;0.0;
0.569025;0.209011;0.402177;0.0138465;0.209011;0.0;
0.570025;0.188868;0.400987;0.0138465;0.188868;0.0;
0.571025;0.175258;0.402385;0.0138465;0.175258;0.0;
0.572025;0.22674;0.402638;0.0138465;0.22674;0.0;
0.573025;0.245302;0.399676;0.0138465;0.245302;0.0;
0.574025;0.219798;0.398622;0.0138465;0.219798;0.0;
0.575025;0.203764;0.400458;0.0138465;0.203764;0.0;
0.576025;0.223526;0.401080;0.0138465;0.223526;0.0;
0.577025;0.199085;0.400111;0.0138465;0.199085;0.0;
0.578025;0.188349;0.401725;0.0138465;0.188349;0.0;
0.579025;0.211263;0.402095;0.0138465;0.211263;0.0;
0.580025;0.192728;0.400826;0.0138465;0.192728;0.0;
0.581025;0.172047;0.402139;0.0138465;0.172047;0.0;
0.582025;0.210070;0.402848;0.0138465;0.210070;0.0;
0.583025;0.221452;0.400793;0.0138465;0.221452;0.0;
0.584025;0.200366;0.400157;0.0138465;0.200366;0.0;
0.585025;0.209761;0.401438;0.0138465;0.209761;0.0;
0.586025;0.232355;0.400820;0.0138465;0.232355;0.0;
0.587025;0.212393;0.399429;0.0138465;0.212393;0.0;
0.588025;0.188989;0.400923;0.0138465;0.188989;0.0;
0.589025;0.21462;0.401870;0.0138465;0.21462;0.0;
0.590025;0.198482;0.400602;0.0138465;0.198482;0.0;
0.591025;0.176227;0.401765;0.0138465;0.176227;0.0;
0.592025;0.202227;0.402788;0.0138465;0.202227;0.0;
0.593025;0.200210;0.401325;0.0138465;0.200210;0.0;
0.594025;0.175791;0.401541;0.0138465;0.175791;0.0;
0.595025;0.226208;0.402349;0.0138465;0.226208;0.0;
0.596025;0.253253;0.399659;0.0138465;0.253253;0.0;
0.597025;0.23817;0.397964;0.0138465;0.23817;0.0;
0.598025;0.18868;0.399276;0.0138465;0.18868;0.0;
0.599025;0.215769;0.401430;0.0138465;0.215769;0.0;
0.600025;0.202750;0.400579;0.0138465;0.202750;0.0;
0.601025;0.186071;0.401475;0.0138465;0.186071;0.0;
0.602025;0.203854;0.402715;0.0138465;0.203854;0.0;
0.603025;0.198002;0.401213;0.0138465;0.198002;0.0;
0.604025;0.163083;0.401697;0.0138465;0.163083;0.0;
0.605025;0.217936;0.402772;0.0138465;0.217936;0.0;
0.606025;0.250675;0.400052;0.0138465;0.250675;0.0;
0.607025;0.240457;0.398085;0.0138465;0.240457;0.0;
0.608025;0.193576;0.399066;0.0138465;0.193576;0.0;
0.609025;0.217176;0.401246;0.0138465;0.217176;0.0;
0.610025;0.207803;0.400467;0.0138465;0.207803;0.0;
0.611025;0.195036;0.401121;0.0138465;0.195036;0.0;
0.612025;0.207778;0.402376;0.0138465;0.207778;0.0;
0.613025;0.203595;0.400961;0.0138465;0.203595;0.0;
0.614025;0.161707;0.401333;0.0138465;0.161707;0.0;
0.615025;0.194483;0.403210;0.0138465;0.194483;0.0;
0.616025;0.212795;0.401689;0.0138465;0.212795;0.0;
0.617025;0.207225;0.400404;0.0138465;0.207225;0.0;
0.618025;0.196319;0.401094;0.0138465;0.196319;0.0;
0.619025;0.231171;0.401257;0.0138465;0.231171;0.0;
0.620025;0.226087;0.399386;0.0138465;0.226087;0.0;
0.621025;0.182827;0.399903;0.0138465;0.182827;0.0;
0.622025;0.207358;0.402003;0.0138465;0.207358;0.0;
0.623025;0.205677;0.401007;0.0138465;0.205677;0.0;
0.624025;0.166154;0.401156;0.0138465;0.166154;0.0;
0.625025;0.196786;0.402923;0.0138465;0.196786;0.0;
0.626025;0.204281;0.401592;0.0138465;0.204281;0.0;
0.627025;0.180323;0.401053;0.0138465;0.180323;0.0;
0.628025;0.207925;0.402331;0.0138465;0.207925;0.0;
0.629025;0.247696;0.400705;0.0138465;0.247696;0.0;
0.630025;0.24728;0.398163;0.0138465;0.24728;0.0;
0.631025;0.201063;0.398475;0.0138465;0.201063;0.0;
0.632025;0.204659;0.401160;0.0138465;0.204659;0.0;
0.633025;0.206017;0.401197;0.0138465;0.206017;0.0;
0.634025;0.169526;0.401114;0.0138465;0.169526;0.0;
0.635025;0.201299;0.402693;0.0138465;0.201299;0.0;
0.636025;0.208825;0.401283;0.0138465;0.208825;0.0;
0.637025;0.17347;0.400845;0.0138465;0.17347;0.0;
0.638025;0.201432;0.402600;0.0138465;0.201432;0.0;
0.639025;0.243495;0.401105;0.0138465;0.243495;0.0;
0.640025;0.247932;0.398406;0.0138465;0.247932;0.0;
0.641025;0.206899;0.398373;0.0138465;0.206899;0.0;
0.642025;0.214127;0.400742;0.0138465;0.214127;0.0;
0.643025;0.219126;0.400546;0.0138465;0.219126;0.0;
0.644025;0.178412;0.400248;0.0138465;0.178412;0.0;
0.645025;0.201352;0.402129;0.0138465;0.201352;0.0;
0.646025;0.210807;0.401285;0.0138465;0.210807;0.0;
0.647025;0.176907;0.400715;0.0138465;0.176907;0.0;
0.648025;0.187093;0.402557;0.0138465;0.187093;0.0;
0.649025;0.216034;0.402002;0.0138465;0.216034;0.0;
0.650025;0.218779;0.400222;0.0138465;0.218779;0.0;
0.651025;0.189401;0.400254;0.0138465;0.189401;0.0;
0.652025;0.222898;0.401426;0.0138465;0.222898;0.0;
0.653025;0.232062;0.399864;0.0138465;0.232062;0.0;
0.654025;0.196447;0.399342;0.0138465;0.196447;0.0;
0.655025;0.196456;0.401550;0.0138465;0.196456;0.0;
0.656025;0.208398;0.401583;0.0138465;0.208398;0.0;
0.657025;0.176602;0.400847;0.0138465;0.176602;0.0;
0.658025;0.187953;0.402536;0.0138465;0.187953;0.0;
0.659025;0.207104;0.401996;0.0138465;0.207104;0.0;
0.660025;0.195258;0.400796;0.0138465;0.195258;0.0;
0.661025;0.199045;0.401722;0.0138465;0.199045;0.0;
0.662025;0.235431;0.401757;0.0138465;0.235431;0.0;
0.663025;0.249124;0.398891;0.0138465;0.249124;0.0;
0.664025;0.218766;0.398165;0.0138465;0.218766;0.0;
0.665025;0.201737;0.400309;0.0138465;0.201737;0.0;
0.666025;0.217625;0.401068;0.0138465;0.217625;0.0;
0.667025;0.189417;0.400263;0.0138465;0.189417;0.0;
0.668025;0.189467;0.401948;0.0138465;0.189467;0.0;
0.669025;0.209808;0.401864;0.0138465;0.209808;0.0;
0.670025;0.18987;0.400673;0.0138465;0.18987;0.0;
0.671025;0.176625;0.402056;0.0138465;0.176625;0.0;
0.672025;0.227731;0.402296;0.0138465;0.227731;0.0;
0.673025;0.246309;0.399353;0.0138465;0.246309;0.0;
0.674025;0.220915;0.398295;0.0138465;0.220915;0.0;
0.675025;0.201244;0.400144;0.0138465;0.201244;0.0;
0.676025;0.221496;0.400915;0.0138465;0.221496;0.0;
0.677025;0.197125;0.399993;0.0138465;0.197125;0.0;
0.678025;0.18635;0.401589;0.0138465;0.18635;0.0;
0.679025;0.209575;0.401954;0.0138465;0.209575;0.0;
0.680025;0.191133;0.400680;0.0138465;0.191133;0.0;
0.681025;0.170443;0.401982;0.0138465;0.170443;0.0;
0.682025;0.208692;0.402684;0.0138465;0.208692;0.0;
0.683025;0.219838;0.400627;0.0138465;0.219838;0.0;
0.684025;0.198709;0.400007;0.0138465;0.198709;0.0;
0.685025;0.208144;0.401289;0.0138465;0.208144;0.0;
0.686025;0.230859;0.400670;0.0138465;0.230859;0.0;
0.687025;0.210944;0.399279;0.0138465;0.210944;0.0;
0.688025;0.187554;0.400766;0.0138465;0.187554;0.0;
0.689025;0.213338;0.401707;0.0138465;0.213338;0.0;
0.690025;0.197317;0.400438;0.0138465;0.197317;0.0;
0.691025;0.175536;0.401577;0.0138465;0.175536;0.0;
0.692025;0.204183;0.402453;0.0138465;0.204183;0.0;
0.693025;0.202342;0.400953;0.0138465;0.202342;0.0;
0.694025;0.174892;0.401171;0.0138465;0.174892;0.0;
0.695025;0.22467;0.402085;0.0138465;0.22467;0.0;
0.696025;0.251744;0.399529;0.0138465;0.251744;0.0;
0.697025;0.236734;0.397826;0.0138465;0.236734;0.0;
0.698025;0.187289;0.399128;0.0138465;0.187289;0.0;
0.699025;0.214462;0.401277;0.0138465;0.214462;0.0;
0.700025;0.201567;0.400427;0.0138465;0.201567;0.0;
0.701025;0.185362;0.401314;0.0138465;0.185362;0.0;
0.702025;0.202840;0.402546;0.0138465;0.202840;0.0;
0.703025;0.1972;0.401045;0.0138465;0.1972;0.0;
0.704025;0.16268;0.401516;0.0138465;0.16268;0.0;
0.705025;0.217668;0.402568;0.0138465;0.217668;0.0;
0.706025;0.250429;0.399844;0.0138465;0.250429;0.0;
0.707025;0.240294;0.397872;0.0138465;0.240294;0.0;
0.708025;0.193562;0.398849;0.0138465;0.193562;0.0;
0.709025;0.217043;0.401035;0.0138465;0.217043;0.0;
0.710025;0.207824;0.400252;0.0138465;0.207824;0.0;
0.711025;0.194934;0.400898;0.0138465;0.194934;0.0;
0.712025;0.207834;0.402150;0.0138465;0.207834;0.0;
0.713025;0.203809;0.400735;0.0138465;0.203809;0.0;
0.714025;0.162127;0.401097;0.0138465;0.162127;0.0;
0.715025;0.195165;0.402964;0.0138465;0.195165;0.0;
0.716025;0.213612;0.401435;0.0138465;0.213612;0.0;
0.717025;0.208208;0.400135;0.0138465;0.208208;0.0;
0.718025;0.197487;0.400818;0.0138465;0.197487;0.0;
0.719025;0.232034;0.400985;0.0138465;0.232034;0.0;
0.720025;0.227043;0.399118;0.0138465;0.227043;0.0;
0.721025;0.184030;0.399627;0.0138465;0.184030;0.0;
0.722025;0.208382;0.401719;0.0138465;0.208382;0.0;
0.723025;0.206795;0.400734;0.0138465;0.206795;0.0;
0.724025;0.167575;0.400878;0.0138465;0.167575;0.0;
0.725025;0.19797;0.402633;0.0138465;0.19797;0.0;
0.726025;0.205678;0.401312;0.0138465;0.205678;0.0;
0.727025;0.181898;0.400764;0.0138465;0.181898;0.0;
0.728025;0.208669;0.402054;0.0138465;0.208669;0.0;
0.729025;0.248499;0.400455;0.0138465;0.248499;0.0;
0.730025;0.24817;0.397914;0.0138465;0.24817;0.0;
0.731025;0.202155;0.398219;0.0138465;0.202155;0.0;
0.732025;0.205557;0.400896;0.0138465;0.205557;0.0;
0.733025;0.207072;0.400941;0.0138465;0.207072;0.0;
0.734025;0.170860;0.400853;0.0138465;0.170860;0.0;
0.735025;0.202406;0.402423;0.0138465;0.202406;0.0;
0.736025;0.210076;0.401022;0.0138465;0.210076;0.0;
0.737025;0.175155;0.400576;0.0138465;0.175155;0.0;
0.738025;0.197060;0.402374;0.0138465;0.197060;0.0;
0.739025;0.239732;0.401153;0.0138465;0.239732;0.0;
0.740025;0.244236;0.398474;0.0138465;0.244236;0.0;
0.741025;0.203117;0.398424;0.0138465;0.203117;0.0;
0.742025;0.210593;0.400790;0.0138465;0.210593;0.0;
0.743025;0.21575;0.400584;0.0138465;0.21575;0.0;
0.744025;0.174794;0.400275;0.0138465;0.174794;0.0;
0.745025;0.201241;0.402110;0.0138465;0.201241;0.0;
0.746025;0.210782;0.401109;0.0138465;0.210782;0.0;
0.747025;0.177119;0.400521;0.0138465;0.177119;0.0;
0.748025;0.187243;0.402359;0.0138465;0.187243;0.0;
0.749025;0.216601;0.401797;0.0138465;0.216601;0.0;
0.750025;0.219634;0.399995;0.0138465;0.219634;0.0;
0.751025;0.187883;0.400015;0.0138465;0.187883;0.0;
0.752025;0.220733;0.401262;0.0138465;0.220733;0.0;
0.753025;0.230053;0.399823;0.0138465;0.230053;0.0;
0.754025;0.194475;0.399292;0.0138465;0.194475;0.0;
0.755025;0.200775;0.401329;0.0138465;0.200775;0.0;
0.756025;0.212796;0.401099;0.0138465;0.212796;0.0;
0.757025;0.181441;0.400392;0.0138465;0.181441;0.0;
0.758025;0.18322;0.402268;0.0138465;0.18322;0.0;
0.759025;0.202703;0.402128;0.0138465;0.202703;0.0;
0.760025;0.190953;0.400899;0.0138465;0.190953;0.0;
0.761025;0.191595;0.401779;0.0138465;0.191595;0.0;
0.762025;0.240043;0.401349;0.0138465;0.240043;0.0;
0.763025;0.253825;0.398402;0.0138465;0.253825;0.0;
0.764025;0.22365;0.397691;0.0138465;0.22365;0.0;
0.765025;0.196231;0.399886;0.0138465;0.196231;0.0;
0.766025;0.213081;0.401101;0.0138465;0.213081;0.0;
0.767025;0.184744;0.400408;0.0138465;0.184744;0.0;
0.768025;0.188258;0.402041;0.0138465;0.188258;0.0;
0.769025;0.208795;0.401802;0.0138465;0.208795;0.0;
0.770025;0.188966;0.400558;0.0138465;0.188966;0.0;
0.771025;0.175773;0.401941;0.0138465;0.175773;0.0;
0.772025;0.226767;0.402177;0.0138465;0.226767;0.0;
0.773025;0.245429;0.399249;0.0138465;0.245429;0.0;
0.774025;0.220164;0.398188;0.0138465;0.220164;0.0;
0.775025;0.200409;0.400029;0.0138465;0.200409;0.0;
0.776025;0.220832;0.400799;0.0138465;0.220832;0.0;
0.777025;0.196585;0.399872;0.0138465;0.196585;0.0;
0.778025;0.185807;0.401457;0.0138465;0.185807;0.0;
0.779025;0.209207;0.401818;0.0138465;0.209207;0.0;
0.780025;0.190976;0.400540;0.0138465;0.190976;0.0;
0.781025;0.170366;0.401831;0.0138465;0.170366;0.0;
